year,design,park_url,park_name,n_rides
1990,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1990,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1990,sit_down,https://rcdb.com/4529.htm,cedar_point,7
1990,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,6
1990,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1990,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,5
1990,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1990,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,4
1990,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,5
1990,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1990,sit_down,https://rcdb.com/4540.htm,kings_island,4
1990,sit_down,https://rcdb.com/4541.htm,californias_great_america,4
1990,sit_down,https://rcdb.com/4542.htm,carowinds,4
1990,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,2
1990,sit_down,https://rcdb.com/4544.htm,kings_dominion,3
1990,sit_down,https://rcdb.com/4545.htm,hersheypark,3
1990,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,4
1990,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1990,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1990,sit_down,https://rcdb.com/4553.htm,kennywood,3
1990,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1990,sit_down,https://rcdb.com/4558.htm,six_flags_america,1
1990,sit_down,https://rcdb.com/4559.htm,frontier_city,1
1990,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
1990,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,3
1990,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1990,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1990,sit_down,https://rcdb.com/4570.htm,lagoon,4
1990,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1990,sit_down,https://rcdb.com/4576.htm,adventureland,1
1990,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1990,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1990,sit_down,https://rcdb.com/4583.htm,seabreeze,1
1990,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1990,sit_down,https://rcdb.com/4593.htm,dollywood,2
1990,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,1
1990,sit_down,https://rcdb.com/4599.htm,indiana_beach,1
1990,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1990,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1990,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1990,sit_down,https://rcdb.com/4646.htm,waldameer,1
1990,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1990,sit_down,https://rcdb.com/9250.htm,luna_park,2
1990,stand_up,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1990,stand_up,https://rcdb.com/4540.htm,kings_island,1
1990,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1990,suspended,https://rcdb.com/4529.htm,cedar_point,1
1990,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1990,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1991,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1991,bobsled,https://rcdb.com/4530.htm,six_flags_great_america,1
1991,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1991,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1991,sit_down,https://rcdb.com/4529.htm,cedar_point,8
1991,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,6
1991,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1991,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,6
1991,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1991,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,4
1991,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,5
1991,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1991,sit_down,https://rcdb.com/4540.htm,kings_island,5
1991,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1991,sit_down,https://rcdb.com/4542.htm,carowinds,4
1991,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,2
1991,sit_down,https://rcdb.com/4544.htm,kings_dominion,4
1991,sit_down,https://rcdb.com/4545.htm,hersheypark,4
1991,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,4
1991,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1991,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1991,sit_down,https://rcdb.com/4553.htm,kennywood,4
1991,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1991,sit_down,https://rcdb.com/4558.htm,six_flags_america,1
1991,sit_down,https://rcdb.com/4559.htm,frontier_city,2
1991,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
1991,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,3
1991,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1991,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1991,sit_down,https://rcdb.com/4570.htm,lagoon,4
1991,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1991,sit_down,https://rcdb.com/4576.htm,adventureland,1
1991,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1991,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1991,sit_down,https://rcdb.com/4583.htm,seabreeze,1
1991,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1991,sit_down,https://rcdb.com/4593.htm,dollywood,2
1991,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,1
1991,sit_down,https://rcdb.com/4599.htm,indiana_beach,1
1991,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1991,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1991,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1991,sit_down,https://rcdb.com/4646.htm,waldameer,1
1991,sit_down,https://rcdb.com/4676.htm,adventureland,1
1991,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1991,sit_down,https://rcdb.com/9250.htm,luna_park,2
1991,stand_up,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1991,stand_up,https://rcdb.com/4540.htm,kings_island,1
1991,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1991,suspended,https://rcdb.com/4529.htm,cedar_point,1
1991,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1991,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1992,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1992,bobsled,https://rcdb.com/4530.htm,six_flags_great_america,1
1992,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1992,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1992,inverted,https://rcdb.com/4530.htm,six_flags_great_america,1
1992,sit_down,https://rcdb.com/4529.htm,cedar_point,8
1992,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,5
1992,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1992,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,7
1992,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1992,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,4
1992,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,5
1992,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1992,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,2
1992,sit_down,https://rcdb.com/4540.htm,kings_island,6
1992,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1992,sit_down,https://rcdb.com/4542.htm,carowinds,4
1992,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,2
1992,sit_down,https://rcdb.com/4544.htm,kings_dominion,4
1992,sit_down,https://rcdb.com/4545.htm,hersheypark,4
1992,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,4
1992,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,1
1992,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,2
1992,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1992,sit_down,https://rcdb.com/4553.htm,kennywood,4
1992,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1992,sit_down,https://rcdb.com/4558.htm,six_flags_america,1
1992,sit_down,https://rcdb.com/4559.htm,frontier_city,2
1992,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
1992,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,3
1992,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1992,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1992,sit_down,https://rcdb.com/4570.htm,lagoon,4
1992,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1992,sit_down,https://rcdb.com/4576.htm,adventureland,1
1992,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1992,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1992,sit_down,https://rcdb.com/4583.htm,seabreeze,1
1992,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1992,sit_down,https://rcdb.com/4593.htm,dollywood,2
1992,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,1
1992,sit_down,https://rcdb.com/4599.htm,indiana_beach,1
1992,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1992,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1992,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1992,sit_down,https://rcdb.com/4646.htm,waldameer,1
1992,sit_down,https://rcdb.com/4676.htm,adventureland,1
1992,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1992,sit_down,https://rcdb.com/9250.htm,luna_park,2
1992,stand_up,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1992,stand_up,https://rcdb.com/4540.htm,kings_island,1
1992,stand_up,https://rcdb.com/4542.htm,carowinds,1
1992,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1992,suspended,https://rcdb.com/4529.htm,cedar_point,1
1992,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1992,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1993,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1993,bobsled,https://rcdb.com/4530.htm,six_flags_great_america,1
1993,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1993,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1993,inverted,https://rcdb.com/4530.htm,six_flags_great_america,1
1993,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1993,inverted,https://rcdb.com/4541.htm,californias_great_america,1
1993,sit_down,https://rcdb.com/4529.htm,cedar_point,8
1993,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,5
1993,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1993,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,7
1993,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1993,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,3
1993,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,5
1993,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1993,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,2
1993,sit_down,https://rcdb.com/4540.htm,kings_island,6
1993,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1993,sit_down,https://rcdb.com/4542.htm,carowinds,4
1993,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,3
1993,sit_down,https://rcdb.com/4544.htm,kings_dominion,4
1993,sit_down,https://rcdb.com/4545.htm,hersheypark,4
1993,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,4
1993,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,1
1993,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,2
1993,sit_down,https://rcdb.com/4550.htm,adventuredome,1
1993,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1993,sit_down,https://rcdb.com/4553.htm,kennywood,4
1993,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1993,sit_down,https://rcdb.com/4558.htm,six_flags_america,3
1993,sit_down,https://rcdb.com/4559.htm,frontier_city,2
1993,sit_down,https://rcdb.com/4560.htm,moreys_piers,3
1993,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,3
1993,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1993,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1993,sit_down,https://rcdb.com/4570.htm,lagoon,4
1993,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1993,sit_down,https://rcdb.com/4576.htm,adventureland,2
1993,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1993,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,1
1993,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1993,sit_down,https://rcdb.com/4583.htm,seabreeze,1
1993,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1993,sit_down,https://rcdb.com/4593.htm,dollywood,2
1993,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,1
1993,sit_down,https://rcdb.com/4599.htm,indiana_beach,1
1993,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1993,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1993,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1993,sit_down,https://rcdb.com/4646.htm,waldameer,1
1993,sit_down,https://rcdb.com/4676.htm,adventureland,1
1993,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1993,sit_down,https://rcdb.com/9250.htm,luna_park,2
1993,stand_up,https://rcdb.com/4540.htm,kings_island,1
1993,stand_up,https://rcdb.com/4542.htm,carowinds,1
1993,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1993,suspended,https://rcdb.com/4529.htm,cedar_point,1
1993,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1993,suspended,https://rcdb.com/4540.htm,kings_island,1
1993,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1994,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1994,bobsled,https://rcdb.com/4530.htm,six_flags_great_america,1
1994,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1994,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1994,inverted,https://rcdb.com/4529.htm,cedar_point,1
1994,inverted,https://rcdb.com/4530.htm,six_flags_great_america,1
1994,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1994,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1994,inverted,https://rcdb.com/4541.htm,californias_great_america,1
1994,sit_down,https://rcdb.com/4529.htm,cedar_point,8
1994,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,5
1994,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1994,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,7
1994,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1994,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,3
1994,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,5
1994,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1994,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,2
1994,sit_down,https://rcdb.com/4540.htm,kings_island,6
1994,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1994,sit_down,https://rcdb.com/4542.htm,carowinds,5
1994,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,3
1994,sit_down,https://rcdb.com/4544.htm,kings_dominion,5
1994,sit_down,https://rcdb.com/4545.htm,hersheypark,4
1994,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,4
1994,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,1
1994,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,2
1994,sit_down,https://rcdb.com/4550.htm,adventuredome,1
1994,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1994,sit_down,https://rcdb.com/4553.htm,kennywood,4
1994,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1994,sit_down,https://rcdb.com/4558.htm,six_flags_america,3
1994,sit_down,https://rcdb.com/4559.htm,frontier_city,3
1994,sit_down,https://rcdb.com/4560.htm,moreys_piers,3
1994,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,4
1994,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1994,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1994,sit_down,https://rcdb.com/4570.htm,lagoon,4
1994,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1994,sit_down,https://rcdb.com/4576.htm,adventureland,2
1994,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1994,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,1
1994,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1994,sit_down,https://rcdb.com/4583.htm,seabreeze,2
1994,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1994,sit_down,https://rcdb.com/4593.htm,dollywood,2
1994,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,2
1994,sit_down,https://rcdb.com/4599.htm,indiana_beach,2
1994,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1994,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1994,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1994,sit_down,https://rcdb.com/4646.htm,waldameer,1
1994,sit_down,https://rcdb.com/4676.htm,adventureland,1
1994,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1994,sit_down,https://rcdb.com/9250.htm,luna_park,2
1994,stand_up,https://rcdb.com/4540.htm,kings_island,1
1994,stand_up,https://rcdb.com/4542.htm,carowinds,1
1994,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1994,suspended,https://rcdb.com/4529.htm,cedar_point,1
1994,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1994,suspended,https://rcdb.com/4540.htm,kings_island,1
1994,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1995,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1995,bobsled,https://rcdb.com/4530.htm,six_flags_great_america,1
1995,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1995,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1995,inverted,https://rcdb.com/4529.htm,cedar_point,1
1995,inverted,https://rcdb.com/4530.htm,six_flags_great_america,1
1995,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1995,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1995,inverted,https://rcdb.com/4536.htm,six_flags_st_louis,1
1995,inverted,https://rcdb.com/4541.htm,californias_great_america,1
1995,inverted,https://rcdb.com/4558.htm,six_flags_america,1
1995,inverted,https://rcdb.com/4560.htm,moreys_piers,1
1995,inverted,https://rcdb.com/4563.htm,kentucky_kingdom,1
1995,sit_down,https://rcdb.com/4529.htm,cedar_point,8
1995,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,6
1995,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,6
1995,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,7
1995,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1995,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,4
1995,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,6
1995,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1995,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,2
1995,sit_down,https://rcdb.com/4540.htm,kings_island,6
1995,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1995,sit_down,https://rcdb.com/4542.htm,carowinds,5
1995,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,3
1995,sit_down,https://rcdb.com/4544.htm,kings_dominion,5
1995,sit_down,https://rcdb.com/4545.htm,hersheypark,4
1995,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,5
1995,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,1
1995,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,2
1995,sit_down,https://rcdb.com/4550.htm,adventuredome,1
1995,sit_down,https://rcdb.com/4552.htm,valleyfair,5
1995,sit_down,https://rcdb.com/4553.htm,kennywood,4
1995,sit_down,https://rcdb.com/4554.htm,holiday_world,1
1995,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1995,sit_down,https://rcdb.com/4558.htm,six_flags_america,3
1995,sit_down,https://rcdb.com/4559.htm,frontier_city,3
1995,sit_down,https://rcdb.com/4560.htm,moreys_piers,3
1995,sit_down,https://rcdb.com/4561.htm,mt_olympus_water_and_theme_park,1
1995,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,4
1995,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,1
1995,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,4
1995,sit_down,https://rcdb.com/4570.htm,lagoon,4
1995,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1995,sit_down,https://rcdb.com/4574.htm,elitch_gardens,2
1995,sit_down,https://rcdb.com/4576.htm,adventureland,2
1995,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1995,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,1
1995,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,3
1995,sit_down,https://rcdb.com/4583.htm,seabreeze,2
1995,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1995,sit_down,https://rcdb.com/4593.htm,dollywood,2
1995,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,2
1995,sit_down,https://rcdb.com/4599.htm,indiana_beach,2
1995,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1995,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1995,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1995,sit_down,https://rcdb.com/4646.htm,waldameer,1
1995,sit_down,https://rcdb.com/4676.htm,adventureland,1
1995,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1995,sit_down,https://rcdb.com/9250.htm,luna_park,2
1995,stand_up,https://rcdb.com/4540.htm,kings_island,1
1995,stand_up,https://rcdb.com/4542.htm,carowinds,1
1995,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1995,suspended,https://rcdb.com/4529.htm,cedar_point,1
1995,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1995,suspended,https://rcdb.com/4540.htm,kings_island,1
1995,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1996,bobsled,https://rcdb.com/4529.htm,cedar_point,1
1996,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
1996,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
1996,inverted,https://rcdb.com/4529.htm,cedar_point,1
1996,inverted,https://rcdb.com/4530.htm,six_flags_great_america,1
1996,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1996,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
1996,inverted,https://rcdb.com/4536.htm,six_flags_st_louis,1
1996,inverted,https://rcdb.com/4541.htm,californias_great_america,1
1996,inverted,https://rcdb.com/4543.htm,busch_gardens_tampa,1
1996,inverted,https://rcdb.com/4558.htm,six_flags_america,1
1996,inverted,https://rcdb.com/4560.htm,moreys_piers,1
1996,inverted,https://rcdb.com/4563.htm,kentucky_kingdom,1
1996,sit_down,https://rcdb.com/4529.htm,cedar_point,9
1996,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,6
1996,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,7
1996,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,7
1996,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,3
1996,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,5
1996,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,6
1996,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,4
1996,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,3
1996,sit_down,https://rcdb.com/4540.htm,kings_island,7
1996,sit_down,https://rcdb.com/4541.htm,californias_great_america,5
1996,sit_down,https://rcdb.com/4542.htm,carowinds,5
1996,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,3
1996,sit_down,https://rcdb.com/4544.htm,kings_dominion,6
1996,sit_down,https://rcdb.com/4545.htm,hersheypark,5
1996,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,5
1996,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,1
1996,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,3
1996,sit_down,https://rcdb.com/4550.htm,adventuredome,1
1996,sit_down,https://rcdb.com/4552.htm,valleyfair,6
1996,sit_down,https://rcdb.com/4553.htm,kennywood,4
1996,sit_down,https://rcdb.com/4554.htm,holiday_world,1
1996,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
1996,sit_down,https://rcdb.com/4558.htm,six_flags_america,3
1996,sit_down,https://rcdb.com/4559.htm,frontier_city,3
1996,sit_down,https://rcdb.com/4560.htm,moreys_piers,4
1996,sit_down,https://rcdb.com/4561.htm,mt_olympus_water_and_theme_park,1
1996,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,3
1996,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,2
1996,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,5
1996,sit_down,https://rcdb.com/4570.htm,lagoon,4
1996,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
1996,sit_down,https://rcdb.com/4574.htm,elitch_gardens,2
1996,sit_down,https://rcdb.com/4576.htm,adventureland,2
1996,sit_down,https://rcdb.com/4578.htm,michigans_adventure,2
1996,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,1
1996,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,4
1996,sit_down,https://rcdb.com/4583.htm,seabreeze,2
1996,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
1996,sit_down,https://rcdb.com/4593.htm,dollywood,2
1996,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,2
1996,sit_down,https://rcdb.com/4599.htm,indiana_beach,2
1996,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
1996,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
1996,sit_down,https://rcdb.com/4624.htm,casino_pier,1
1996,sit_down,https://rcdb.com/4646.htm,waldameer,1
1996,sit_down,https://rcdb.com/4676.htm,adventureland,1
1996,sit_down,https://rcdb.com/4683.htm,lake_compounce,1
1996,sit_down,https://rcdb.com/9250.htm,luna_park,2
1996,stand_up,https://rcdb.com/4540.htm,kings_island,1
1996,stand_up,https://rcdb.com/4542.htm,carowinds,1
1996,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
1996,suspended,https://rcdb.com/4529.htm,cedar_point,1
1996,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
1996,suspended,https://rcdb.com/4540.htm,kings_island,1
1996,suspended,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
1997,bobsled,https://rcdb.com/4529.htm,cedar_point,1
